store_no,chain_no,chain,geoaddress,geocity,geostate,geozip,geozip4,county,dma_market,dma_no,segment,subsegment,category,latitude,longitude,geoquality,yr_built,co_fr,co_fr_no,seg_no
461216,24,Arby's,5150 COWAN RD,ACWORTH,GA,30101,5197.0,COBB,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.077124,-84.652471,1BEST(Actual),2018,COMPANY,0.0,1
456366,24,Arby's,8465 DALLAS ACWORTH HWY,DALLAS,GA,30132,,PAULDING,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.007004,-84.757552,1BEST(Address),2018,COMPANY,0.0,1
494122,24,Arby's,12500 TOWN CENTER DR,COVINGTON,GA,30014,3625.0,NEWTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.621553,-83.838798,2GOOD(Zip9),2024,,,1
302600,24,Arby's,1359 VIRGINIA AVE,ATLANTA,GA,30344,5225.0,FULTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.659408,-84.43363,1BEST(Actual),2002,COMPANY,0.0,1
282598,24,Arby's,2434 DALLAS HWY SW,MARIETTA,GA,30064,2529.0,COBB,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.946693,-84.622766,1BEST(Actual),2001,COMPANY,0.0,1
308167,24,Arby's,1322 S PARK ST,CARROLLTON,GA,30117,4411.0,CARROLL,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.553737,-85.072367,1BEST(Actual),2003,COMPANY,0.0,1
313314,24,Arby's,4151 ATLANTA HWY,LOGANVILLE,GA,30052,7318.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.84336,-83.90936,1BEST(Actual),2003,COMPANY,0.0,1
302319,24,Arby's,5480 PEACHTREE PKWY,NORCROSS,GA,30092,2531.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.970622,-84.220353,1BEST(Actual),2002,FRANCHISE,1.0,1
277572,24,Arby's,4041 DAWSON FOREST RD E,DAWSONVILLE,GA,30534,6804.0,DAWSON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.353902,-84.045874,1BEST(Actual),2000,COMPANY,0.0,1
293111,24,Arby's,1505 MCFARLAND PKWY,ALPHARETTA,GA,30005,2220.0,FORSYTH,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.111316,-84.220043,1BEST(Actual),2001,FRANCHISE,1.0,1
342962,24,Arby's,HARTSFIELD-JACKSON INTL APT CONC E,ATLANTA,GA,30354,1361.0,FULTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.64085,-84.425304,1BEST(Actual),2006,FRANCHISE,1.0,1
327062,24,Arby's,12180 HIGHWAY 92,WOODSTOCK,GA,30188,4481.0,CHEROKEE,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.086661,-84.479675,1BEST(Actual),2004,FRANCHISE,1.0,1
342377,24,Arby's,2555 PIEDMONT RD NE,ATLANTA,GA,30324,3028.0,FULTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.824965,-84.366947,1BEST(Address),2006,FRANCHISE,1.0,1
342785,24,Arby's,155 COBB PKWY S,MARIETTA,GA,30060,9208.0,COBB,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.948557,-84.51849,1BEST(Actual),2006,COMPANY,0.0,1
337741,24,Arby's,4895 JIMMY LEE SMITH PKWY,HIRAM,GA,30141,2730.0,PAULDING,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.889636,-84.746714,1BEST(Actual),2005,COMPANY,0.0,1
356955,24,Arby's,1963 JONESBORO RD,MCDONOUGH,GA,30253,5972.0,HENRY,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.46372,-84.219877,1BEST(Actual),2007,COMPANY,0.0,1
350790,24,Arby's,5160 WINDWARD PKWY,ALPHARETTA,GA,30004,3841.0,FULTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.09397,-84.27697,1BEST(Actual),2007,COMPANY,0.0,1
328095,24,Arby's,3475 BRASELTON HWY,DACULA,GA,30019,1029.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.069529,-83.91409,1BEST(Actual),2004,COMPANY,0.0,1
362130,24,Arby's,3319 COBB PKWY NW,ACWORTH,GA,30101,8325.0,COBB,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.035061,-84.68065,1BEST(Address),2008,COMPANY,0.0,1
345545,24,Arby's,1460 HUDSON BRIDGE RD,STOCKBRIDGE,GA,30281,5018.0,HENRY,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.505279,-84.234792,1BEST(Actual),2006,COMPANY,0.0,1
211207,24,Arby's,2920 LAWRENCEVILLE SUWANEE RD,SUWANEE,GA,30024,3111.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.02721,-84.04626,1BEST(Actual),1996,COMPANY,0.0,1
234571,24,Arby's,1090 HAMMOND DR,ATLANTA,GA,30328,5315.0,FULTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.91941,-84.35329,1BEST(Actual),1998,FRANCHISE,1.0,1
228589,24,Arby's,31 PRICE CREEK RD,BREMEN,GA,30110,2562.0,CARROLL,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.68872,-85.15274,1BEST(Actual),1997,COMPANY,0.0,1
244817,24,Arby's,2775 CHAPEL HILL RD,DOUGLASVILLE,GA,30135,,DOUGLAS,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.730746,-84.737507,1BEST(Address),1999,FRANCHISE,1.0,1
244815,24,Arby's,1461 RIVERSTONE PKWY,CANTON,GA,30114,5612.0,CHEROKEE,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.252517,-84.472532,1BEST(Actual),1998,COMPANY,0.0,1
228587,24,Arby's,122 CARROLLTON VILLA RICA HWY,VILLA RICA,GA,30180,,CARROLL,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.725066,-84.939536,1BEST(Address),1996,FRANCHISE,1.0,1
228590,24,Arby's,133 HIGHWAY 74 N,PEACHTREE CITY,GA,30269,,FAYETTE,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.401525,-84.597528,1BEST(Address),1997,COMPANY,0.0,1
221512,24,Arby's,2365 PLEASANT HILL RD,DULUTH,GA,30096,4323.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.9641,-84.141177,1BEST(Actual),1985,COMPANY,0.0,1
228591,24,Arby's,100 INDIAN VALLEY DR,WOODSTOCK,GA,30188,3812.0,CHEROKEE,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.085605,-84.528284,1BEST(Actual),1985,COMPANY,0.0,1
228588,24,Arby's,947 HIGHWAY 34 E,NEWNAN,GA,30265,2130.0,COWETA,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.396035,-84.74594,1BEST(Actual),1997,FRANCHISE,1.0,1
211206,24,Arby's,4375 WADE GREEN RD NW,KENNESAW,GA,30144,1246.0,COBB,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.059172,-84.593098,1BEST(Actual),1996,COMPANY,0.0,1
377256,24,Arby's,1150 WEST AVE,CARTERSVILLE,GA,30120,6138.0,BARTOW,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.15079,-84.824997,1BEST(Actual),2010,COMPANY,0.0,1
51605,24,Arby's,1625 HIGHWAY 138 SE,CONYERS,GA,30013,1280.0,ROCKDALE,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.647776,-84.012735,1BEST(Actual),1982,FRANCHISE,1.0,1
51610,24,Arby's,2161 ROSWELL RD,MARIETTA,GA,30062,3814.0,COBB,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.968706,-84.490074,1BEST(Actual),1989,COMPANY,0.0,1
51612,24,Arby's,4288 BELLS FERRY RD NW,KENNESAW,GA,30144,1302.0,COBB,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.05532,-84.55587,1BEST(Actual),1989,FRANCHISE,1.0,1
51618,24,Arby's,10175 E VETERANS MEMORIAL HWY,AUSTELL,GA,30168,,DOUGLAS,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.797566,-84.641934,1BEST(Actual),1986,COMPANY,0.0,1
51619,24,Arby's,6225 TURNER LAKE RD NW,COVINGTON,GA,30014,2064.0,NEWTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.60411,-83.87654,1BEST(Actual),1991,COMPANY,0.0,1
51623,24,Arby's,403 TRI COUNTY PLZ,CUMMING,GA,30040,2777.0,FORSYTH,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.186998,-84.140371,1BEST(Actual),1985,COMPANY,0.0,1
51637,24,Arby's,4615 JONESBORO RD,UNION CITY,GA,30291,2000.0,FULTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.568874,-84.538718,1BEST(Actual),1984,FRANCHISE,1.0,1
51600,24,Arby's,8490 TARA BLVD,JONESBORO,GA,30236,3404.0,CLAYTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.523509,-84.362875,1BEST(Actual),1985,COMPANY,0.0,1
51640,24,Arby's,2626 SANDY PLAINS RD,MARIETTA,GA,30066,4240.0,COBB,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.014111,-84.494262,1BEST(Actual),1976,COMPANY,0.0,1
51577,24,Arby's,4145 BUFORD DR,BUFORD,GA,30518,3439.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.092887,-84.00186,1BEST(Actual),1989,COMPANY,0.0,1
51634,24,Arby's,1116 HIGHWAY 20/81,MCDONOUGH,GA,30253,,HENRY,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.429674,-84.179913,1BEST(Address),1985,COMPANY,0.0,1
51639,24,Arby's,4367 ROSWELL RD,MARIETTA,GA,30062,6450.0,COBB,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.985516,-84.424674,1BEST(Actual),1983,COMPANY,0.0,1
51622,24,Arby's,46 E MAY ST,WINDER,GA,30680,1914.0,BARROW,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.989597,-83.720261,1BEST(Actual),1988,FRANCHISE,1.0,1
51599,24,Arby's,170 GLYNN ST N,FAYETTEVILLE,GA,30214,1660.0,FAYETTE,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.450838,-84.455464,1BEST(Actual),1989,FRANCHISE,1.0,1
51598,24,Arby's,5410 PEACHTREE INDUSTRIAL BLVD,CHAMBLEE,GA,30341,,DE KALB,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.896543,-84.303901,1BEST(Address),1969,FRANCHISE,1.0,1
51594,24,Arby's,1945 INDIAN TRAIL LILBURN RD,NORCROSS,GA,30071,3602.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.93137,-84.178683,1BEST(Actual),1985,COMPANY,0.0,1
51590,24,Arby's,4950 S COBB DR SE,SMYRNA,GA,30080,7148.0,COBB,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.830041,-84.493018,1BEST(Actual),1994,COMPANY,0.0,1
51641,24,Arby's,2697 MAIN ST W,SNELLVILLE,GA,30078,3161.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.8561,-84.02623,1BEST(Actual),1984,COMPANY,0.0,1
51578,24,Arby's,5655 HIGHWAY 20 NE,CARTERSVILLE,GA,30121,5212.0,BARTOW,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.2105,-84.75851,1BEST(Actual),1985,COMPANY,0.0,1
51636,24,Arby's,126 S CLAYTON ST,LAWRENCEVILLE,GA,30046,5717.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.949504,-83.987124,1BEST(Actual),1981,COMPANY,0.0,1
51575,24,Arby's,65 BULLSBORO DR,NEWNAN,GA,30263,1434.0,COWETA,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.38388,-84.78397,1BEST(Actual),1987,COMPANY,0.0,1
51573,24,Arby's,1612 N EXPRESSWAY,GRIFFIN,GA,30223,1273.0,SPALDING,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.27584,-84.29065,1BEST(Actual),1983,COMPANY,0.0,1
51351,24,Arby's,1951 EATONTON RD,MADISON,GA,30650,4604.0,MORGAN,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.559269,-83.477029,1BEST(Actual),1985,COMPANY,0.0,1
50569,24,Arby's,190 MARIETTA ST NW,ATLANTA,GA,30303,2762.0,FULTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.757794,-84.394645,1BEST(Actual),1992,FRANCHISE,1.0,1
50568,24,Arby's,2382 N DRUID HILLS RD NE,ATLANTA,GA,30329,3105.0,DE KALB,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.827461,-84.328026,1BEST(Actual),1982,COMPANY,0.0,1
123769,24,Arby's,2154 MOUNT ZION PKWY,MORROW,GA,30260,3317.0,CLAYTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.562489,-84.319884,1BEST(Actual),1995,COMPANY,0.0,1
51586,24,Arby's,3250 BARRETT LAKES BLVD NW,KENNESAW,GA,30144,4978.0,COBB,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.032038,-84.578511,1BEST(Actual),1985,COMPANY,0.0,1
51624,24,Arby's,4086 LAWRENCEVILLE HWY NW,LILBURN,GA,30047,2833.0,GWINNETT,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.903341,-84.116817,1BEST(Actual),1980,COMPANY,0.0,1
51643,24,Arby's,10601 ALPHARETTA HWY,ROSWELL,GA,30076,1426.0,FULTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.0396,-84.34217,1BEST(Actual),1978,COMPANY,0.0,1
50562,24,Arby's,1751 HOWELL MILL RD NW,ATLANTA,GA,30318,3162.0,FULTON,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,33.801661,-84.414987,1BEST(Actual),1983,COMPANY,0.0,1
302599,24,Arby's,4389 WASHINGTON RD,EVANS,GA,30809,3941.0,COLUMBIA,AUGUSTA  GA,520,QSR,QSR,Hamburger/Roast Beef,33.543058,-82.13699,1BEST(Actual),2002,COMPANY,0.0,1
228574,24,Arby's,1825 WASHINGTON RD,THOMSON,GA,30824,7205.0,MCDUFFIE,AUGUSTA  GA,520,QSR,QSR,Hamburger/Roast Beef,33.506178,-82.503525,1BEST(Actual),1997,FRANCHISE,1.0,1
385545,24,Arby's,3040 GATEWAY BLVD,GROVETOWN,GA,30813,,COLUMBIA,AUGUSTA  GA,520,QSR,QSR,Hamburger/Roast Beef,33.479455,-82.195825,1BEST(Actual),2011,COMPANY,0.0,1
52703,24,Arby's,3864 WASHINGTON RD,MARTINEZ,GA,30907,2374.0,COLUMBIA,AUGUSTA  GA,520,QSR,QSR,Hamburger/Roast Beef,33.510661,-82.093524,1BEST(Actual),1989,FRANCHISE,1.0,1
52700,24,Arby's,2733 WASHINGTON RD,AUGUSTA,GA,30909,2245.0,RICHMOND,AUGUSTA  GA,520,QSR,QSR,Hamburger/Roast Beef,33.509898,-82.025964,1BEST(Actual),1982,COMPANY,0.0,1
52699,24,Arby's,1813 GORDON HWY,AUGUSTA,GA,30904,5636.0,RICHMOND,AUGUSTA  GA,520,QSR,QSR,Hamburger/Roast Beef,33.449436,-82.032251,1BEST(Actual),1966,COMPANY,0.0,1
416805,24,Arby's,38200 3RD AVE,FORT EISENHOWER,GA,30905,,RICHMOND,AUGUSTA  GA,520,QSR,QSR,Hamburger/Roast Beef,33.407699,-82.135548,1BEST(Actual),2014,,,1
52927,24,Arby's,163 ALTAMA CONNECTOR,BRUNSWICK,GA,31525,1853.0,GLYNN,JACKSONVILLE  FL,561,QSR,QSR,Hamburger/Roast Beef,31.21394,-81.488192,1BEST(Actual),1989,COMPANY,0.0,1
452804,24,Arby's,66 POPLAR SPRINGS RD,RINGGOLD,GA,30736,2809.0,CATOOSA,CHATTANOOGA  TN,575,QSR,QSR,Hamburger/Roast Beef,34.906711,-85.131683,1BEST(Actual),2018,FRANCHISE,1.0,1
201327,24,Arby's,1103 N MAIN ST,LA FAYETTE,GA,30728,2119.0,WALKER,CHATTANOOGA  TN,575,QSR,QSR,Hamburger/Roast Beef,34.724646,-85.280235,1BEST(Actual),1995,FRANCHISE,1.0,1
52704,24,Arby's,2392 LAFAYETTE RD,FORT OGLETHORPE,GA,30742,3795.0,CATOOSA,CHATTANOOGA  TN,575,QSR,QSR,Hamburger/Roast Beef,34.954763,-85.259552,1BEST(Actual),1964,FRANCHISE,1.0,1
474583,24,Arby's,6840 MIDLAND COMMONS BLVD,MIDLAND,GA,31909,,MUSCOGEE,COLUMBUS  GA,522,QSR,QSR,Hamburger/Roast Beef,32.544304,-84.874397,1BEST(Actual),2021,,,1
369606,24,Arby's,5401 WHITTLESEY BLVD,COLUMBUS,GA,31909,7297.0,MUSCOGEE,COLUMBUS  GA,522,QSR,QSR,Hamburger/Roast Beef,32.542145,-84.950192,1BEST(Actual),2009,FRANCHISE,1.0,1
407397,24,Arby's,4109 8TH DIVISION RD,FORT MOORE,GA,31905,,CHATTAHOOCHEE,COLUMBUS  GA,522,QSR,QSR,Hamburger/Roast Beef,32.371318,-84.860109,1BEST(Actual),2013,FRANCHISE,1.0,1
52696,24,Arby's,1503 VETERANS PKWY,COLUMBUS,GA,31901,1817.0,MUSCOGEE,COLUMBUS  GA,522,QSR,QSR,Hamburger/Roast Beef,32.474667,-84.988211,1BEST(Actual),1982,FRANCHISE,1.0,1
52695,24,Arby's,2627 MANCHESTER EXPY,COLUMBUS,GA,31904,5206.0,MUSCOGEE,COLUMBUS  GA,522,QSR,QSR,Hamburger/Roast Beef,32.507339,-84.954553,1BEST(Actual),1979,FRANCHISE,1.0,1
434186,24,Arby's,6521 MERCHANT ST,FORT MOORE,GA,31905,,CHATTAHOOCHEE,COLUMBUS  GA,522,QSR,QSR,Hamburger/Roast Beef,32.359462,-84.974263,1BEST(Actual),2016,FRANCHISE,1.0,1
300231,24,Arby's,2101 E WALNUT AVE,DALTON,GA,30721,4552.0,WHITFIELD,CHATTANOOGA  TN,575,QSR,QSR,Hamburger/Roast Beef,34.761734,-84.935548,1BEST(Actual),2002,FRANCHISE,1.0,1
337739,24,Arby's,1107 N 3RD AVE,CHATSWORTH,GA,30705,2025.0,MURRAY,CHATTANOOGA  TN,575,QSR,QSR,Hamburger/Roast Beef,34.78709,-84.77261,1BEST(Actual),2005,FRANCHISE,1.0,1
52692,24,Arby's,244 CONNECTOR 3 SW,DALTON,GA,30720,,WHITFIELD,CHATTANOOGA  TN,575,QSR,QSR,Hamburger/Roast Beef,34.688273,-85.000622,1BEST(Address),1993,COMPANY,0.0,1
460298,24,Arby's,2620 OLD WINDER HWY,BRASELTON,GA,30517,6105.0,HALL,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.120025,-83.82686,1BEST(Actual),2018,COMPANY,0.0,1
500869,24,Arby's,4996 LANIER ISLANDS PKWY,BUFORD,GA,30518,,HALL,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.144913,-83.959549,1BEST(Address),2024,,,1
51608,24,Arby's,634 SHALLOWFORD RD NW,GAINESVILLE,GA,30504,4145.0,HALL,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.289203,-83.842549,1BEST(Actual),1978,COMPANY,0.0,1
51607,24,Arby's,3652 MUNDY MILL RD,GAINESVILLE,GA,30504,8219.0,HALL,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.229489,-83.868099,1BEST(Actual),1988,COMPANY,0.0,1
438596,24,Arby's,1934 JESSE JEWELL PKWY SE,GAINESVILLE,GA,30501,2500.0,HALL,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.283672,-83.84953,1BEST(Address),2016,COMPANY,0.0,1
52930,24,Arby's,209 W GENERAL SCREVEN WAY,HINESVILLE,GA,31313,3034.0,LIBERTY,SAVANNAH  GA,507,QSR,QSR,Hamburger/Roast Beef,31.842946,-81.600633,1BEST(Actual),1983,COMPANY,0.0,1
228604,24,Arby's,4500 FORSYTH RD,MACON,GA,31210,4528.0,BIBB,MACON  GA,503,QSR,QSR,Hamburger/Roast Beef,32.870492,-83.702881,1BEST(Actual),1996,FRANCHISE,1.0,1
230658,24,Arby's,3100 RIVERSIDE DR,MACON,GA,31210,2516.0,BIBB,MACON  GA,503,QSR,QSR,Hamburger/Roast Beef,32.891238,-83.677849,1BEST(Actual),1974,FRANCHISE,1.0,1
123849,24,Arby's,975 GRAY HWY,MACON,GA,31211,1855.0,BIBB,MACON  GA,503,QSR,QSR,Hamburger/Roast Beef,32.853762,-83.618181,1BEST(Actual),1988,FRANCHISE,1.0,1
123850,24,Arby's,3952 PIO NONO AVE,MACON,GA,31206,3065.0,BIBB,MACON  GA,503,QSR,QSR,Hamburger/Roast Beef,32.792736,-83.667969,1BEST(Actual),1979,FRANCHISE,1.0,1
244797,24,Arby's,2885 MARTHA BERRY HWY NW,ROME,GA,30165,8651.0,FLOYD,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.305504,-85.174827,1BEST(Actual),1999,COMPANY,0.0,1
51348,24,Arby's,805 MARTHA BERRY BLVD NW,ROME,GA,30165,1639.0,FLOYD,ATLANTA  GA,524,QSR,QSR,Hamburger/Roast Beef,34.262309,-85.181182,1BEST(Actual),1983,COMPANY,0.0,1
474358,24,Arby's,11151 US HIGHWAY 280 E,ELLABELL,GA,31308,5472.0,BRYAN,SAVANNAH  GA,507,QSR,QSR,Hamburger/Roast Beef,32.183588,-81.457844,1BEST(Actual),2020,FRANCHISE,1.0,1
302318,24,Arby's,410 S COLUMBIA AVE,RINCON,GA,31326,9410.0,EFFINGHAM,SAVANNAH  GA,507,QSR,QSR,Hamburger/Roast Beef,32.276599,-81.228956,1BEST(Actual),2002,COMPANY,0.0,1
274752,24,Arby's,170 POOLER PKWY,POOLER,GA,31322,4200.0,CHATHAM,SAVANNAH  GA,507,QSR,QSR,Hamburger/Roast Beef,32.141383,-81.245229,1BEST(Actual),2000,COMPANY,0.0,1
52934,24,Arby's,11411 ABERCORN ST,SAVANNAH,GA,31419,1827.0,CHATHAM,SAVANNAH  GA,507,QSR,QSR,Hamburger/Roast Beef,31.980927,-81.14792,1BEST(Actual),1984,COMPANY,0.0,1
52935,24,Arby's,220 US HIGHWAY 80 W,GARDEN CITY,GA,31408,3102.0,CHATHAM,SAVANNAH  GA,507,QSR,QSR,Hamburger/Roast Beef,32.096577,-81.142529,1BEST(Actual),1985,COMPANY,0.0,1
52924,24,Arby's,2635 SKIDAWAY RD,SAVANNAH,GA,31404,3827.0,CHATHAM,SAVANNAH  GA,507,QSR,QSR,Hamburger/Roast Beef,32.041646,-81.064242,1BEST(Actual),1987,COMPANY,0.0,1
52928,24,Arby's,307 MALL BLVD,SAVANNAH,GA,31406,4736.0,CHATHAM,SAVANNAH  GA,507,QSR,QSR,Hamburger/Roast Beef,32.003349,-81.113336,1BEST(Actual),1977,COMPANY,0.0,1
52932,24,Arby's,4554 US HIGHWAY 17,RICHMOND HILL,GA,31324,3308.0,BRYAN,SAVANNAH  GA,507,QSR,QSR,Hamburger/Roast Beef,31.92514,-81.335711,1BEST(Actual),1985,FRANCHISE,1.0,1
289747,24,Arby's,6901 LAKE PARK BELLVILLE RD,LAKE PARK,GA,31636,4025.0,LOWNDES,TALLAHASSEE  FL,530,QSR,QSR,Hamburger/Roast Beef,30.644053,-83.187488,1BEST(Actual),2001,FRANCHISE,1.0,1
52926,24,Arby's,2916 N ASHLEY ST,VALDOSTA,GA,31602,1708.0,LOWNDES,TALLAHASSEE  FL,530,QSR,QSR,Hamburger/Roast Beef,30.871861,-83.290078,1BEST(Actual),1980,COMPANY,0.0,1
52925,24,Arby's,1202 N SAINT AUGUSTINE RD,VALDOSTA,GA,31601,3534.0,LOWNDES,TALLAHASSEE  FL,530,QSR,QSR,Hamburger/Roast Beef,30.841854,-83.325737,1BEST(Actual),1991,COMPANY,0.0,1
456359,24,Arby's,1406 SAM NUNN BLVD,PERRY,GA,31069,2447.0,HOUSTON,MACON  GA,503,QSR,QSR,Hamburger/Roast Beef,32.468872,-83.739929,1BEST(Actual),2018,COMPANY,0.0,1
485023,24,Arby's,709 LAKE JOY RD,WARNER ROBINS,GA,31088,6718.0,HOUSTON,MACON  GA,503,QSR,QSR,Hamburger/Roast Beef,32.552346,-83.691922,1BEST(Actual),2022,,,1
244840,24,Arby's,2965 GA HIGHWAY 247 CONNECTOR,BYRON,GA,31008,5513.0,PEACH,MACON  GA,503,QSR,QSR,Hamburger/Roast Beef,32.611316,-83.745055,1BEST(Address),1999,COMPANY,0.0,1
123852,24,Arby's,103 RUSSELL PKWY,WARNER ROBINS,GA,31088,6164.0,HOUSTON,MACON  GA,503,QSR,QSR,Hamburger/Roast Beef,32.593376,-83.623207,1BEST(Actual),1990,FRANCHISE,1.0,1
123853,24,Arby's,2061 WATSON BLVD,WARNER ROBINS,GA,31093,3601.0,HOUSTON,MACON  GA,503,QSR,QSR,Hamburger/Roast Beef,32.617889,-83.652667,1BEST(Actual),1973,FRANCHISE,1.0,1
176283,24,Arby's,1332 HIGHWAY 72 W,GREENWOOD,SC,29649,,GREENWOOD,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.194637,-82.193398,1BEST(Address),1990,FRANCHISE,1.0,1
476203,24,Arby's,1066 EDGEFIELD RD,NORTH AUGUSTA,SC,29860,9277.0,AIKEN,AUGUSTA  GA,520,QSR,QSR,Hamburger/Roast Beef,33.575322,-81.93959,1BEST(Actual),2021,,,1
502319,24,Arby's,8031 SLATE BLUE BEND RD,GRANITEVILLE,SC,29829,,AIKEN,AUGUSTA  GA,520,QSR,QSR,Hamburger/Roast Beef,33.601863,-81.842504,2GOOD(Zip9),2024,,,1
372613,24,Arby's,1264 KNOX AVE,NORTH AUGUSTA,SC,29841,4055.0,AIKEN,AUGUSTA  GA,520,QSR,QSR,Hamburger/Roast Beef,33.505109,-81.959333,1BEST(Actual),2009,COMPANY,0.0,1
52749,24,Arby's,2001 WHISKEY RD,AIKEN,SC,29803,6189.0,AIKEN,AUGUSTA  GA,520,QSR,QSR,Hamburger/Roast Beef,33.519573,-81.718034,1BEST(Actual),1989,FRANCHISE,1.0,1
468371,24,Arby's,850 OLD GREENVILLE HWY,CLEMSON,SC,29631,1228.0,PICKENS,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.702088,-82.796718,1BEST(Address),2020,FRANCHISE,1.0,1
465847,24,Arby's,7455 AUGUSTA RD,PIEDMONT,SC,29673,9506.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.729562,-82.388691,1BEST(Actual),2019,FRANCHISE,1.0,1
470455,24,Arby's,204 RUTHERFORD ST,GREENVILLE,SC,29609,5308.0,GREENVILLE,GREENVILLE  SC,567,QSR,QSR,Hamburger/Roast Beef,34.860878,-82.404126,1BEST(Actual),2020,COMPANY,0.0,1
